aux_Image_filename,Image_file,Id1,Id2,Sample,Threshold,Slice,%Area,K(m2),Keq(m2),Delta P(Pa),Count,Total Area,Average Size,Perimeter,Knorm,Direction
am5_c1_final-0150.tif,am5_c1_final-0150,am5_c1_s150,150,5,1,150,11.85522,1.00E-15,1.31E-15,6894.76,479,48559,101.37578,36.33522,1.31343,X
am5_c1_final-0151.tif,am5_c1_final-0151,am5_c1_s151,151,5,1,151,12.04248,1.00E-15,1.31E-15,6894.76,496,49326,99.44758,35.893,1.31313,X
am5_c1_final-0152.tif,am5_c1_final-0152,am5_c1_s152,152,5,1,152,10.85474,1.00E-15,1.26E-15,6894.76,496,44461,89.63911,33.3886,1.25646,X
am5_c1_final-0153.tif,am5_c1_final-0153,am5_c1_s153,153,5,1,153,9.97021,1.00E-15,1.23E-15,6894.76,468,40838,87.26068,32.84939,1.23396,X
am5_c1_final-0154.tif,am5_c1_final-0154,am5_c1_s154,154,5,1,154,8.76489,1.00E-15,1.19E-15,6894.76,478,35901,75.10669,29.62648,1.1944,X
am5_c1_final-0155.tif,am5_c1_final-0155,am5_c1_s155,155,5,1,155,7.52271,1.00E-15,1.15E-15,6894.76,431,30813,71.49188,28.59199,1.15162,X
am5_c1_final-0156.tif,am5_c1_final-0156,am5_c1_s156,156,5,1,156,6.61475,1.00E-15,1.13E-15,6894.76,408,27094,66.40686,27.21198,1.1257,X
am5_c1_final-0157.tif,am5_c1_final-0157,am5_c1_s157,157,5,1,157,5.65747,1.00E-15,1.11E-15,6894.76,352,23173,65.83239,26.83823,1.10553,X
am5_c1_final-0158.tif,am5_c1_final-0158,am5_c1_s158,158,5,1,158,4.96289,1.00E-15,1.09E-15,6894.76,308,20328,66,26.68451,1.09222,X
am5_c1_final-0159.tif,am5_c1_final-0159,am5_c1_s159,159,5,1,159,4.59668,1.00E-15,1.09E-15,6894.76,283,18828,66.53004,26.91466,1.0876,X
am5_c1_final-0160.tif,am5_c1_final-0160,am5_c1_s160,160,5,1,160,4.09424,nan,nan,6894.76,254,16770,66.02362,27.08962,,X
am5_c1_final-0161.tif,am5_c1_final-0161,am5_c1_s161,161,5,1,161,3.65259,1.00E-15,1.07E-15,6894.76,244,14961,61.31557,25.53929,1.07143,X
am5_c1_final-0162.tif,am5_c1_final-0162,am5_c1_s162,162,5,1,162,3.46533,1.00E-15,1.07E-15,6894.76,237,14194,59.8903,25.23841,1.06713,X
am5_c1_final-0163.tif,am5_c1_final-0163,am5_c1_s163,163,5,1,163,2.99683,1.00E-15,1.05E-15,6894.76,215,12275,57.09302,24.95488,1.05342,X
am5_c1_final-0164.tif,am5_c1_final-0164,am5_c1_s164,164,5,1,164,2.80566,1.00E-15,1.05E-15,6894.76,206,11492,55.78641,24.75287,1.04914,X
am5_c1_final-0165.tif,am5_c1_final-0165,am5_c1_s165,165,5,1,165,2.54932,nan,nan,6894.76,196,10442,53.27551,24.14391,,X
am5_c1_final-0166.tif,am5_c1_final-0166,am5_c1_s166,166,5,1,166,2.33765,1.00E-15,1.04E-15,6894.76,191,9575,50.13089,23.55862,1.03555,X
am5_c1_final-0167.tif,am5_c1_final-0167,am5_c1_s167,167,5,1,167,2.14551,1.00E-15,1.03E-15,6894.76,185,8788,47.5027,22.81194,1.03149,X
am5_c1_final-0168.tif,am5_c1_final-0168,am5_c1_s168,168,5,1,168,2.07666,1.00E-15,1.03E-15,6894.76,173,8506,49.16763,23.29819,1.03118,X
am5_c1_final-0169.tif,am5_c1_final-0169,am5_c1_s169,169,5,1,169,2.04443,1.00E-15,1.03E-15,6894.76,158,8374,53,24.03831,1.02883,X
am5_c1_final-0170.tif,am5_c1_final-0170,am5_c1_s170,170,5,1,170,2.13257,1.00E-15,1.03E-15,6894.76,166,8735,52.62048,23.56502,1.03022,X
am5_c1_final-0171.tif,am5_c1_final-0171,am5_c1_s171,171,5,1,171,2.12524,1.00E-15,1.03E-15,6894.76,172,8705,50.61047,22.9261,1.02895,X
am5_c1_final-0172.tif,am5_c1_final-0172,am5_c1_s172,172,5,1,172,2.13818,1.00E-15,1.03E-15,6894.76,168,8758,52.13095,23.99229,1.03007,X
am5_c1_final-0173.tif,am5_c1_final-0173,am5_c1_s173,173,5,1,173,2.12573,1.00E-15,1.03E-15,6894.76,182,8707,47.84066,22.82675,1.02909,X
am5_c1_final-0174.tif,am5_c1_final-0174,am5_c1_s174,174,5,1,174,2.09814,1.00E-15,1.03E-15,6894.76,181,8594,47.48066,22.78097,1.02858,X
am5_c1_final-0175.tif,am5_c1_final-0175,am5_c1_s175,175,5,1,175,2.1167,1.00E-15,1.03E-15,6894.76,169,8670,51.30178,23.93425,1.03006,X
am5_c1_final-0176.tif,am5_c1_final-0176,am5_c1_s176,176,5,1,176,2.14771,1.00E-15,1.03E-15,6894.76,170,8797,51.74706,24.27763,1.03187,X
am5_c1_final-0177.tif,am5_c1_final-0177,am5_c1_s177,177,5,1,177,2.2229,1.00E-15,1.03E-15,6894.76,180,9105,50.58333,23.90981,1.03376,X
am5_c1_final-0178.tif,am5_c1_final-0178,am5_c1_s178,178,5,1,178,2.25635,1.00E-15,1.03E-15,6894.76,173,9242,53.42197,24.54819,1.03441,X
am5_c1_final-0179.tif,am5_c1_final-0179,am5_c1_s179,179,5,1,179,2.17871,1.00E-15,1.03E-15,6894.76,157,8924,56.84076,25.6536,1.03355,X
am5_c1_final-0180.tif,am5_c1_final-0180,am5_c1_s180,180,5,1,180,2.15283,1.00E-15,1.03E-15,6894.76,156,8818,56.52564,25.1664,1.03385,X
am5_c1_final-0181.tif,am5_c1_final-0181,am5_c1_s181,181,5,1,181,2.14282,1.00E-15,1.03E-15,6894.76,171,8777,51.32749,23.27628,1.03322,X
am5_c1_final-0182.tif,am5_c1_final-0182,am5_c1_s182,182,5,1,182,2.17578,1.00E-15,1.03E-15,6894.76,171,8912,52.11696,23.46532,1.03358,X
am5_c1_final-0183.tif,am5_c1_final-0183,am5_c1_s183,183,5,1,183,2.15576,1.00E-15,1.03E-15,6894.76,162,8830,54.50617,24.52586,1.03323,X
am5_c1_final-0184.tif,am5_c1_final-0184,am5_c1_s184,184,5,1,184,2.14111,1.00E-15,1.03E-15,6894.76,171,8770,51.28655,23.54328,1.03313,X
am5_c1_final-0185.tif,am5_c1_final-0185,am5_c1_s185,185,5,1,185,2.05273,1.00E-15,1.03E-15,6894.76,176,8408,47.77273,22.51779,1.03028,X
am5_c1_final-0186.tif,am5_c1_final-0186,am5_c1_s186,186,5,1,186,2.03491,1.00E-15,1.03E-15,6894.76,172,8335,48.4593,22.96405,1.03027,X
am5_c1_final-0187.tif,am5_c1_final-0187,am5_c1_s187,187,5,1,187,2.03491,1.00E-15,1.03E-15,6894.76,182,8335,45.7967,21.98391,1.02908,X
am5_c1_final-0188.tif,am5_c1_final-0188,am5_c1_s188,188,5,1,188,2.08154,1.00E-15,1.03E-15,6894.76,179,8526,47.63128,22.54987,1.03021,X
am5_c1_final-0189.tif,am5_c1_final-0189,am5_c1_s189,189,5,1,189,2.14209,1.00E-15,1.03E-15,6894.76,175,8774,50.13714,23.37526,1.0325,X
am5_c1_final-0190.tif,am5_c1_final-0190,am5_c1_s190,190,5,1,190,2.07959,1.00E-15,1.03E-15,6894.76,166,8518,51.31325,23.46913,1.03311,X
am5_c1_final-0191.tif,am5_c1_final-0191,am5_c1_s191,191,5,1,191,2.05518,1.00E-15,1.03E-15,6894.76,165,8418,51.01818,23.12957,1.03247,X
am5_c1_final-0192.tif,am5_c1_final-0192,am5_c1_s192,192,5,1,192,2.00317,1.00E-15,1.03E-15,6894.76,163,8205,50.33742,22.74617,1.03001,X
am5_c1_final-0193.tif,am5_c1_final-0193,am5_c1_s193,193,5,1,193,1.9646,1.00E-15,1.03E-15,6894.76,148,8047,54.37162,24.20832,1.03132,X
am5_c1_final-0194.tif,am5_c1_final-0194,am5_c1_s194,194,5,1,194,1.95044,1.00E-15,1.03E-15,6894.76,149,7989,53.61745,23.95638,1.0316,X
am5_c1_final-0195.tif,am5_c1_final-0195,am5_c1_s195,195,5,1,195,1.89038,1.00E-15,1.03E-15,6894.76,135,7743,57.35556,25.22272,1.02958,X
am5_c1_final-0196.tif,am5_c1_final-0196,am5_c1_s196,196,5,1,196,1.8689,1.00E-15,1.03E-15,6894.76,138,7655,55.47101,24.67398,1.03084,X
am5_c1_final-0197.tif,am5_c1_final-0197,am5_c1_s197,197,5,1,197,1.76514,1.00E-15,1.03E-15,6894.76,131,7230,55.19084,24.50699,1.02931,X
am5_c1_final-0198.tif,am5_c1_final-0198,am5_c1_s198,198,5,1,198,1.70898,1.00E-15,1.03E-15,6894.76,126,7000,55.55556,24.59426,1.02749,X
am5_c1_final-0199.tif,am5_c1_final-0199,am5_c1_s199,199,5,1,199,1.71362,1.00E-15,1.03E-15,6894.76,135,7019,51.99259,23.04638,1.02696,X
am5_c1_final-0200.tif,am5_c1_final-0200,am5_c1_s200,200,5,1,200,1.79175,1.00E-15,1.03E-15,6894.76,137,7339,53.56934,23.58927,1.02752,X
am5_c1_final-0201.tif,am5_c1_final-0201,am5_c1_s201,201,5,1,201,1.81836,1.00E-15,1.03E-15,6894.76,137,7448,54.36496,24.05819,1.02836,X
am5_c1_final-0202.tif,am5_c1_final-0202,am5_c1_s202,202,5,1,202,1.71655,1.00E-15,1.03E-15,6894.76,136,7031,51.69853,23.1807,1.02703,X
am5_c1_final-0203.tif,am5_c1_final-0203,am5_c1_s203,203,5,1,203,1.71436,1.00E-15,1.03E-15,6894.76,136,7022,51.63235,23.34425,1.02778,X
am5_c1_final-0204.tif,am5_c1_final-0204,am5_c1_s204,204,5,1,204,1.63818,1.00E-15,1.03E-15,6894.76,139,6710,48.27338,22.49015,1.02609,X
am5_c1_final-0205.tif,am5_c1_final-0205,am5_c1_s205,205,5,1,205,1.60059,1.00E-15,1.02E-15,6894.76,142,6556,46.16901,22.17607,1.02452,X
am5_c1_final-0206.tif,am5_c1_final-0206,am5_c1_s206,206,5,1,206,1.64014,1.00E-15,1.02E-15,6894.76,142,6718,47.30986,22.79667,1.02304,X
am5_c1_final-0207.tif,am5_c1_final-0207,am5_c1_s207,207,5,1,207,1.71558,1.00E-15,1.02E-15,6894.76,147,7027,47.80272,23.07896,1.02424,X
am5_c1_final-0208.tif,am5_c1_final-0208,am5_c1_s208,208,5,1,208,1.79639,1.00E-15,1.03E-15,6894.76,147,7358,50.05442,23.8186,1.02539,X
am5_c1_final-0209.tif,am5_c1_final-0209,am5_c1_s209,209,5,1,209,1.89038,1.00E-15,1.03E-15,6894.76,146,7743,53.03425,25.03728,1.02796,X
am5_c1_final-0210.tif,am5_c1_final-0210,am5_c1_s210,210,5,1,210,1.82202,1.00E-15,1.03E-15,6894.76,149,7463,50.08725,23.83367,1.02683,X
am5_c1_final-0211.tif,am5_c1_final-0211,am5_c1_s211,211,5,1,211,1.89526,1.00E-15,1.03E-15,6894.76,153,7763,50.73856,24.19533,1.02867,X
am5_c1_final-0212.tif,am5_c1_final-0212,am5_c1_s212,212,5,1,212,2.0437,1.00E-15,1.03E-15,6894.76,163,8371,51.35583,24.00617,1.03186,X
am5_c1_final-0213.tif,am5_c1_final-0213,am5_c1_s213,213,5,1,213,2.12915,1.00E-15,1.03E-15,6894.76,165,8721,52.85455,24.80381,1.0327,X
am5_c1_final-0214.tif,am5_c1_final-0214,am5_c1_s214,214,5,1,214,2.19556,1.00E-15,1.03E-15,6894.76,172,8993,52.28488,24.34159,1.03204,X
am5_c1_final-0215.tif,am5_c1_final-0215,am5_c1_s215,215,5,1,215,2.17896,1.00E-15,1.03E-15,6894.76,155,8925,57.58065,25.85246,1.03227,X
am5_c1_final-0216.tif,am5_c1_final-0216,am5_c1_s216,216,5,1,216,2.20654,1.00E-15,1.03E-15,6894.76,150,9038,60.25333,26.43041,1.03346,X
am5_c1_final-0217.tif,am5_c1_final-0217,am5_c1_s217,217,5,1,217,2.20581,1.00E-15,1.03E-15,6894.76,153,9035,59.05229,25.55223,1.03403,X
am5_c1_final-0218.tif,am5_c1_final-0218,am5_c1_s218,218,5,1,218,2.19849,1.00E-15,1.03E-15,6894.76,147,9005,61.2585,26.08968,1.0347,X
am5_c1_final-0219.tif,am5_c1_final-0219,am5_c1_s219,219,5,1,219,2.19971,1.00E-15,1.03E-15,6894.76,156,9010,57.75641,24.83109,1.03441,X
am5_c1_final-0220.tif,am5_c1_final-0220,am5_c1_s220,220,5,1,220,2.21509,1.00E-15,1.04E-15,6894.76,159,9073,57.06289,24.65673,1.03513,X
am5_c1_final-0221.tif,am5_c1_final-0221,am5_c1_s221,221,5,1,221,2.18506,1.00E-15,1.03E-15,6894.76,155,8950,57.74194,25.13884,1.03471,X
am5_c1_final-0222.tif,am5_c1_final-0222,am5_c1_s222,222,5,1,222,2.20801,1.00E-15,1.03E-15,6894.76,159,9044,56.8805,24.98888,1.03448,X
am5_c1_final-0223.tif,am5_c1_final-0223,am5_c1_s223,223,5,1,223,2.13086,1.00E-15,1.03E-15,6894.76,153,8728,57.04575,25.13973,1.03395,X
am5_c1_final-0224.tif,am5_c1_final-0224,am5_c1_s224,224,5,1,224,2.13452,1.00E-15,1.03E-15,6894.76,149,8743,58.67785,25.67753,1.03478,X
am5_c1_final-0225.tif,am5_c1_final-0225,am5_c1_s225,225,5,1,225,2.16357,1.00E-15,1.04E-15,6894.76,147,8862,60.28571,26.12434,1.03752,X
am5_c1_final-0226.tif,am5_c1_final-0226,am5_c1_s226,226,5,1,226,2.12671,1.00E-15,1.04E-15,6894.76,145,8711,60.07586,26.2237,1.03707,X
am5_c1_final-0227.tif,am5_c1_final-0227,am5_c1_s227,227,5,1,227,2.13428,1.00E-15,1.04E-15,6894.76,151,8742,57.89404,25.26788,1.03574,X
am5_c1_final-0228.tif,am5_c1_final-0228,am5_c1_s228,228,5,1,228,2.18774,1.00E-15,1.04E-15,6894.76,148,8961,60.5473,26.56701,1.03694,X
am5_c1_final-0229.tif,am5_c1_final-0229,am5_c1_s229,229,5,1,229,2.16382,1.00E-15,1.04E-15,6894.76,148,8863,59.88514,26.75184,1.03575,X
am5_c1_final-0230.tif,am5_c1_final-0230,am5_c1_s230,230,5,1,230,2.12207,1.00E-15,1.03E-15,6894.76,152,8692,57.18421,25.99241,1.03396,X
am5_c1_final-0231.tif,am5_c1_final-0231,am5_c1_s231,231,5,1,231,2.11914,1.00E-15,1.04E-15,6894.76,149,8680,58.25503,26.27279,1.03549,X
am5_c1_final-0232.tif,am5_c1_final-0232,am5_c1_s232,232,5,1,232,2.13184,1.00E-15,1.04E-15,6894.76,161,8732,54.23602,25.39874,1.0355,X
am5_c1_final-0233.tif,am5_c1_final-0233,am5_c1_s233,233,5,1,233,2.21021,1.00E-15,1.04E-15,6894.76,166,9053,54.53614,25.47018,1.03649,X
am5_c1_final-0234.tif,am5_c1_final-0234,am5_c1_s234,234,5,1,234,2.23047,1.00E-15,1.04E-15,6894.76,167,9136,54.70659,25.74203,1.0361,X
am5_c1_final-0235.tif,am5_c1_final-0235,am5_c1_s235,235,5,1,235,2.2085,1.00E-15,1.04E-15,6894.76,170,9046,53.21176,24.85971,1.03626,X
am5_c1_final-0236.tif,am5_c1_final-0236,am5_c1_s236,236,5,1,236,2.12866,1.00E-15,1.03E-15,6894.76,166,8719,52.5241,24.70868,1.03337,X
am5_c1_final-0237.tif,am5_c1_final-0237,am5_c1_s237,237,5,1,237,1.97876,1.00E-15,1.03E-15,6894.76,171,8105,47.39766,23.12883,1.03008,X
am5_c1_final-0238.tif,am5_c1_final-0238,am5_c1_s238,238,5,1,238,1.88818,1.00E-15,1.03E-15,6894.76,167,7734,46.31138,22.84906,1.02781,X
am5_c1_final-0239.tif,am5_c1_final-0239,am5_c1_s239,239,5,1,239,1.70752,1.00E-15,1.02E-15,6894.76,158,6994,44.26582,22.18683,1.02366,X
am5_c1_final-0240.tif,am5_c1_final-0240,am5_c1_s240,240,5,1,240,1.65039,1.00E-15,1.02E-15,6894.76,159,6760,42.51572,21.71845,1.02303,X
am5_c1_final-0241.tif,am5_c1_final-0241,am5_c1_s241,241,5,1,241,1.66162,1.00E-15,1.02E-15,6894.76,159,6806,42.80503,21.51388,1.02348,X
am5_c1_final-0242.tif,am5_c1_final-0242,am5_c1_s242,242,5,1,242,1.68872,1.00E-15,1.02E-15,6894.76,158,6917,43.77848,21.99107,1.02431,X
am5_c1_final-0243.tif,am5_c1_final-0243,am5_c1_s243,243,5,1,243,1.68726,1.00E-15,1.02E-15,6894.76,162,6911,42.66049,21.66209,1.02345,X
am5_c1_final-0244.tif,am5_c1_final-0244,am5_c1_s244,244,5,1,244,1.66333,1.00E-15,1.02E-15,6894.76,152,6813,44.82237,22.43688,1.02356,X
am5_c1_final-0245.tif,am5_c1_final-0245,am5_c1_s245,245,5,1,245,1.59668,1.00E-15,1.02E-15,6894.76,146,6540,44.79452,22.96042,1.023,X
am5_c1_final-0246.tif,am5_c1_final-0246,am5_c1_s246,246,5,1,246,1.58496,1.00E-15,1.02E-15,6894.76,155,6492,41.88387,21.80502,1.02232,X
am5_c1_final-0247.tif,am5_c1_final-0247,am5_c1_s247,247,5,1,247,1.54443,1.00E-15,1.02E-15,6894.76,148,6326,42.74324,21.87112,1.02308,X
am5_c1_final-0248.tif,am5_c1_final-0248,am5_c1_s248,248,5,1,248,1.56299,1.00E-15,1.02E-15,6894.76,151,6402,42.39735,21.45278,1.02336,X
